id,firstCapture
4537119,20240523
4537120,20240523
4537137,20240526
4537138,20240523
4537141,20240523
4537148,20240527
4537151,20240523
4537153,20240523
4537156,20240523
4537157,20240523
4537158,20240525
4537159,20240523
4537160,20240527
4537161,20240527
4537162,20240523
4537163,20240413
4545831,20240419
4545881,20240523
4545882,20240526
4545883,20240526
4545884,20240526
4545895,20240523
4545897,20240527
4545899,20240523
4545909,20240523
4545910,20240526
4545912,20240523
4545915,20240420
4547803,20240523
4547804,20240523
4547810,20240523
4547811,20240526
4547818,20240523
4547829,20240523
4547830,20240526
4547882,20230602
4547883,20230602
4547884,20230601
4547885,20230601
4547886,20230601
4547887,20230601
4547888,20230601
4547889,20230601
4547890,20230601
4547891,20230601
4547893,20230607
4556116,20230601
4556117,20230602
4556176,20230607
4556177,20230601
4561361,20230607
4561362,20230601
4561363,20230601
4561365,20230601
4561400,20230601
4561401,20230601
4563394,20230607
4563395,20230607
4563396,20230607
4563397,20230607
4563398,20230601
4563399,20230601
4563400,20230601
4563401,20230601
4563402,20230601
4563405,20230929
4563406,20240618
4563407,20240618
4563408,20230928
4563409,20240618
4563410,20240618
4563417,20230607
4563421,20240618
4563423,20230602
4563430,20230601
4563505,20230602
4563565,20230602
4563608,20230602
4563609,20240526
4563610,20230928
4563611,20230929
4563613,20231004
4563614,20231004
4563618,20231004
4563619,20231004
4563620,20231004
4563622,20240617
4563623,20230929
4563624,20230929
4563625,20230607
4563626,20230928
4563627,20230929
4563631,20230607
4563636,20240618
4563638,20230607
4563639,20230602
4563640,20231004
4563641,20230928
4563643,20240420
4563665,20240521
4563668,20240523
4563669,20230928
4563673,20240618
4563676,20240526
4563677,20240526
4563686,20230602
4563687,20230602
4563692,20240617
4563694,20231004
4563703,20230607
4563704,20230607
4563705,20230607
4563706,20230607
4563707,20230607
4563708,20230607
4563709,20230607
4563710,20230607
4563712,20230602
4563717,20231004
4581067,20240616
4581070,20240619
4581072,20240523
4581073,20240616
4581075,20240616
4581081,20240526
4581087,20240617
4581092,20240617
4581103,20240616
4581105,20240616
4581106,20240616
4581109,20240526
4581112,20240523
4581118,20240617
4581124,20240616
4581133,20250425
4581134,20240616
4581135,20240616
4581143,20240617
4581144,20230929
4581145,20230929
4581146,20230929
4581147,20230929
4581159,20240619
4581162,20240420
4581163,20240623
4581164,20240619
4581172,20240616
4581173,20240625
4581174,20240614
4581175,20240616
4581176,20240616
4581180,20240616
4581189,20240616
4581192,20240617
4585494,20231209
4585518,20231209
4587631,20230928
4587860,20240620
4588439,20240420
4588450,20240618
4588452,20240420
4588458,20240616
4588459,20240618
4588460,20240618
4588464,20240619
4588478,20240619
4588576,20240617
4588597,20240619
4588598,20240618
4588604,20240622
4588605,20240617
4588609,20240527
4588617,20240616
4588618,20240420
4588619,20240625
4588620,20240616
4588627,20240526
4588634,20240523
4588641,20240616
4588642,20240617
4588643,20240617
4588645,20240616
4588647,20240617
4588652,20240420
4588653,20240623
4588663,20240617
4588683,20240617
4588690,20240622
4588697,20240618
4588700,20240616
4604295,20240618
4604304,20240618
4604308,20240521
4604309,20240521
4604311,20240521
4604312,20240521
4604313,20240521
4604314,20240618
4604315,20240618
4604316,20240618
4604317,20240618
4604320,20230629
4604321,20240419
4604326,20240619
4604356,20240618
4606538,20240420
4606539,20240618
4606540,20240623
4606556,20240523
4606561,20240617
4606592,20240622
4614407,20240618
4614408,20240420
4614436,20240617
4614465,20240617
4614834,20240715
4614835,20240615
4614841,20240720
4614842,20240719
4614843,20240719
4614848,20240716
4614851,20240715
4614852,20240716
4614856,20240712
4614858,20240723
4614859,20240714
4614860,20240621
4614861,20240718
4614863,20240722
4614866,20240715
4614868,20240617
4614869,20240617
4614872,20240718
4614879,20240420
4614884,20240718
4614885,20240720
4614894,20240617
4614895,20240716
4614897,20240719
4614898,20240724
4614899,20240724
4614900,20240724
4614901,20240719
4614902,20240721
4614904,20240714
4614905,20240714
4627794,20240415
4627830,20240716
4627831,20240716
4627835,20240415
4627836,20240712
4627844,20240718
4627857,20240715
4627858,20240715
4627863,20240722
4627872,20240721
4631719,20240615
4631740,20240714
4631741,20240714
4631742,20240714
4631743,20240714
4631745,20240715
4631747,20240719
4631752,20240722
4631756,20240716
4631757,20240715
4631760,20240721
4631761,20240721
4631762,20240618
4631764,20240716
4631771,20240720
4631772,20240420
4631774,20240712
4631775,20240719
4631776,20240716
4631777,20240714
4631778,20240716
4631780,20240720
4631861,20240714
4631866,20240617
4631870,20240720
4631871,20240719
4631872,20240724
4631873,20240622
4631879,20240721
4631883,20240716
4631884,20240723
4631885,20240719
4631886,20240724
4631887,20240719
4631888,20240716
4632035,20240618
4632045,20250214
4632046,20250418
4632047,20240721
4632053,20240721
4632057,20240716
4632058,20240716
4632059,20240722
4632062,20240716
4632063,20240716
4632065,20240716
4632067,20240716
4632069,20240716
4632082,20240618
4632084,20240618
4632086,20240721
4632099,20240721
4632114,20240719
4637777,20250327
4637779,20240722
4637783,20240617
4637786,20240725
4637790,20240618
4637795,20240720
4637799,20240712
4637802,20240720
4637807,20240718
4637808,20240718
4637818,20240722
4637819,20240721
4637820,20250123
4637835,20240725
4639445,20250427
4639450,20240617
4639451,20240719
4639455,20240725
4639457,20240617
4639458,20240618
4639459,20240719
4639461,20240714
4639464,20240615
4639468,20240716
4639470,20240721
4639474,20240720
4639475,20240618
4639476,20240623
4639481,20240714
4639488,20240716
4639490,20240721
4639491,20240720
4639576,20240720
4639584,20240713
4639587,20240712
4639588,20240712
4639593,20240725
4639597,20240721
4639598,20240721
4639611,20240617
4639613,20240413
4639614,20250216
4639615,20240622
4639619,20240715
4639621,20240718
4639625,20240725
4639626,20240721
4639631,20240718
4639632,20240718
4639638,20240721
4639640,20240414
4644900,20240417
4644901,20240808
4644902,20240808
4644903,20240812
4644905,20240417
4644906,20240417
4644911,20240720
4644912,20240713
4644914,20240724
4644917,20240812
4644919,20240808
4644920,20240808
4644921,20240808
4644923,20240722
4644925,20240720
4644927,20250213
4644928,20240724
4644929,20240618
4644934,20240722
4644938,20240712
4644942,20240722
4644947,20250418
4644948,20240811
4644949,20250122
4644950,20250615
4644951,20240815
4644954,20240720
4644958,20240806
4644961,20240720
4644962,20240815
4644963,20240722
4644964,20240622
4644965,20240811
4644966,20240811
4644967,20240811
4644977,20240724
4644978,20250613
4644981,20240720
4644982,20240815
4644983,20250126
4644984,20240815
4644985,20240815
4644986,20240814
4644988,20240815
4644989,20240815
4645424,20240721
4645426,20240721
4645427,20240714
4645428,20240809
4645431,20240715
4645433,20240716
4645435,20240811
4645437,20240725
4645520,20240718
4645521,20240806
4645522,20240812
4645524,20240618
4645525,20240815
4645526,20240715
4645527,20240806
4645528,20240811
4645531,20240618
4645534,20240413
4645535,20240805
4645536,20240717
4645537,20240715
4645538,20240815
4645539,20240718
4645540,20240805
4645542,20240815
4645544,20240715
4645546,20240805
4645662,20240714
4645663,20240714
4645664,20240714
4645665,20240615
4645666,20240714
4645667,20240716
4645668,20240622
4645669,20240806
4645670,20240808
4645673,20240716
4645674,20240812
4645675,20240721
4645676,20240812
4645677,20240417
4645678,20240720
4645679,20240720
4645680,20240718
4645681,20240618
4645682,20240618
4645683,20240615
4645684,20240722
4645685,20240803
4645686,20240808
4645689,20240810
4645690,20240812
4645692,20240808
4645693,20240812
4645697,20240808
4645701,20240808
4645702,20240812
4645703,20240718
4645706,20240721
4645707,20240811
4645708,20240718
4645711,20240623
4645712,20240723
4645713,20240718
4645714,20240521
4645715,20240718
4645718,20240721
4645719,20240718
4645761,20240722
4645762,20240720
4645764,20240815
4645765,20240811
4645766,20240811
4645767,20250422
4645768,20240725
4645769,20240725
4645770,20240815
4645771,20240815
4645772,20240811
4645774,20240811
4645777,20240718
4645778,20240617
4645780,20240622
4645787,20250118
4645788,20240811
4645789,20240811
4645797,20240815
4645798,20240815
4645799,20240815
4645800,20240815
4645801,20240811
4645802,20240718
4645803,20240718
4645806,20240810
4651092,20240806
4651094,20240806
4651095,20240806
4651096,20240807
4651097,20240807
4651098,20240806
4651099,20240806
4651100,20240719
4651101,20240721
4651102,20240713
4651103,20240807
4651104,20240721
4651105,20240807
4651106,20240807
4651107,20240805
4651108,20240807
4651110,20240806
4651112,20240807
4651113,20240809
4651115,20240722
4651116,20240807
4651117,20240807
4651119,20240807
4651120,20240806
4651121,20240806
4651122,20240806
4651125,20240806
4651127,20240806
4651128,20240715
4651130,20240806
4651131,20240721
4651132,20240721
4651133,20240721
4651135,20240807
4651136,20240721
4651220,20240806
4651221,20240807
4651222,20240807
4651223,20240417
4651224,20250417
4651225,20240807
4651226,20240807
4651227,20240806
4651228,20240807
4651229,20240807
4651230,20240807
4651231,20240807
4651232,20250213
4651233,20240806
4651234,20240720
4651235,20240722
4651236,20240811
4651237,20240415
4651238,20240722
4651239,20240811
4651240,20240811
4651241,20240725
4651242,20240718
4651244,20240807
4651245,20250421
4651255,20240720
4651256,20240811
4651257,20240811
4651258,20240815
4651259,20240811
4651261,20240811
4651262,20240809
4651263,20240809
4651264,20240811
4651265,20240725
4651266,20240809
4651267,20240811
4651268,20240815
4651736,20240811
4651739,20240720
4651760,20240718
4651761,20250125
4651762,20250617
4651763,20240725
4651765,20240618
4651766,20240722
4651767,20240807
4651768,20240812
4651769,20240814
4651770,20240725
4651772,20240811
4651774,20240810
4651775,20240721
4651777,20240721
4651778,20240615
4651779,20240805
4651780,20240805
4651781,20240809
4651782,20240809
4651783,20240808
4651784,20240808
4651785,20240721
4651786,20240721
4651787,20240808
4651789,20240812
4651791,20240618
4651792,20240615
4651793,20240718
4651794,20240716
4651796,20240721
4651799,20240623
4651919,20240720
4651920,20240716
4651921,20240815
4651922,20240811
4651924,20240811
4651925,20250418
4651926,20240810
4651929,20240815
4651930,20240815
4651931,20240720
4651932,20240815
4651935,20240720
4651940,20240808
4651941,20240808
4651942,20240720
4651943,20240809
4651944,20240720
4651946,20240811
4651947,20240723
4651948,20240815
4651949,20250523
4651950,20240811
4651952,20240811
4651953,20240725
4651954,20240811
4651955,20240815
4651957,20240815
4651958,20240811
4651960,20240810
4651964,20240806
4651965,20240811
4651966,20240805
4651967,20240722
4651968,20240815
4651969,20240810
4651971,20240811
4651972,20240811
4651973,20240811
4651974,20240811
4651975,20250519
4651977,20240716
4651978,20240809
4651979,20240809
4651980,20240724
4651981,20240808
4651983,20240808
4651984,20240808
4651985,20240713
4651986,20240724
4651988,20240808
4651989,20240806
4651990,20240721
4651992,20240618
4651993,20240618
4651994,20240618
4651995,20240619
4651996,20240619
4651997,20240619
4651998,20240722
4652000,20240808
4652065,20240617
4652066,20240617
4652067,20240617
4652071,20240807
4652072,20240719
4652073,20240806
4652074,20240811
4652078,20250522
4652079,20240720
4652080,20240805
4652081,20240805
4652082,20240719
4652083,20240805
4652084,20240810
4652085,20240724
4652086,20240814
4652087,20240622
4652088,20250318
4652089,20240810
4652090,20240807
4652091,20240809
4652094,20240716
4656707,20240721
4656708,20240811
4656709,20240811
4668550,20240721
4668553,20240622
4668787,20240618
4672260,20240722
4678402,20240616
4678476,20240907
4678477,20250429
4678478,20240907
4678479,20250613
4678480,20240907
4678481,20240908
4678482,20240908
4678485,20240720
4678488,20240810
4678490,20240814
4678491,20240808
4678492,20240810
4678495,20240812
4678506,20240918
4678514,20240813
4678519,20240918
4678590,20240619
4678592,20240618
4678627,20240618
4678654,20240619
4678656,20240618
4678657,20240809
4678862,20240815
4678863,20240622
4678864,20240810
4678865,20240909
4678866,20240723
4678867,20240712
4678868,20240909
4678869,20250316
4678871,20240909
4678872,20240909
4678873,20240815
4678876,20240713
4678878,20240617
4678882,20240715
4678883,20240807
4678890,20240722
4678899,20240807
4678902,20240814
4678905,20240722
4678907,20240810
4680940,20240715
4680941,20240715
4680942,20240713
4680943,20240720
4680944,20240722
4680945,20240722
4680946,20250515
4680947,20240811
4680948,20240618
4680949,20250322
4680950,20240722
4680952,20240722
4680953,20240808
4680955,20240811
4680957,20240617
4680959,20240413
4680960,20240807
4680961,20240622
4680962,20240722
4680963,20240815
4680966,20250206
4680967,20240808
4680968,20240808
4680970,20240615
4680971,20240811
4680972,20240808
4680973,20240810
4680974,20250809
4680978,20240720
4680979,20240808
4680980,20240814
4680982,20240809
4685724,20240809
4685726,20240920
4685727,20240803
4685728,20240303
4685797,20240721
4685798,20240814
4685799,20240724
4685800,20240909
4685802,20250328
4685803,20240915
4685804,20240618
4685805,20240712
4685806,20240720
4685807,20240724
4685809,20240811
4685819,20240713
4685820,20240811
4685823,20240815
4685824,20240721
4685835,20240724
4685837,20240811
4685838,20240907
4685839,20240815
4685840,20240725
4685841,20240722
4685842,20240907
4685843,20240623
4685844,20240810
4685845,20240810
4685852,20240809
4685853,20240720
4685854,20240807
4685977,20240811
4685979,20240907
4685980,20240907
4685981,20250114
4685982,20250327
4685983,20240725
4685984,20240725
4685985,20240811
4685986,20240618
4685987,20240811
4685988,20240617
4685989,20240720
4685990,20240917
4685991,20250317
4685992,20240907
4685993,20240807
4685994,20240807
4685995,20240807
4685996,20240811
4685997,20240811
4686003,20240815
4686005,20240618
4686009,20250515
4698636,20240910
4698637,20240908
4698638,20240910
4698639,20240910
4698640,20240620
4698641,20240908
4698642,20240914
4698643,20240908
4698644,20240908
4698645,20240713
4698646,20240907
4698647,20240910
4698649,20250318
4698650,20240907
4698651,20240808
4698652,20240808
4698659,20240908
4698660,20240914
4698661,20240908
4698662,20240910
4698663,20240913
4698664,20240913
4698665,20240920
4698666,20240913
4698667,20250216
4698668,20240808
4698670,20240808
4698671,20240913
4698672,20240920
4698675,20240808
4698676,20240907
4698677,20240907
4698678,20240617
4698681,20240913
4699178,20240914
4699179,20240913
4699180,20250212
4699182,20240808
4699184,20240815
4699185,20240808
4699186,20240808
4699187,20250515
4699188,20240919
4699189,20260210
4699190,20240908
4699191,20240722
4699192,20240913
4699193,20250517
4699194,20240913
4699195,20240907
4699196,20240810
4699197,20240810
4699200,20240908
4699201,20240908
4699202,20250125
4699204,20240725
4699206,20240908
4699209,20240722
4699210,20250909
4699212,20240907
4699213,20240908
4699214,20240907
4699215,20240620
4699218,20240916
4699219,20250126
4699634,20240919
4699635,20240718
4699636,20240720
4699637,20240908
4699638,20250123
4699639,20240804
4699641,20240911
4699642,20240803
4699644,20240811
4699645,20240917
4699647,20240913
4699648,20240617
4699651,20240907
4699652,20240622
4699653,20240620
4699656,20240913
4699658,20240721
4699659,20240720
4699660,20250804
4699661,20240620
4699662,20240720
4699663,20240715
4699664,20240920
4699666,20240722
4699667,20240720
4699668,20240911
4699669,20240815
4699676,20241203
4699777,20240912
4699778,20250512
4699779,20240920
4699780,20240907
4699781,20250517
4699783,20240911
4699784,20240911
4699785,20240911
4699786,20240920
4699787,20240811
4699788,20240815
4699789,20240815
4699790,20240720
4699794,20240720
4699796,20240908
4699797,20240907
4699798,20250713
4699799,20250321
4699800,20240809
4699801,20240713
4699802,20240907
4699803,20240811
4699804,20240908
4699807,20240907
4699808,20240907
4699809,20240809
4699810,20240809
4699811,20240920
4699812,20240714
4699814,20240907
4699815,20240907
4699819,20240908
4699820,20240917
4699821,20240618
4699822,20240718
4699823,20240718
4699825,20240811
4699826,20240908
4699829,20240807
4699830,20240915
4699831,20240620
4699832,20240918
4699835,20240907
4699866,20240617
4699867,20240908
4699868,20240916
4699869,20240916
4699870,20250712
4699871,20240806
4699872,20240810
4699873,20240815
4699874,20240907
4699876,20240920
4699877,20250419
4699879,20240907
4699880,20250426
4699881,20250423
4699882,20240814
4699883,20240809
4699884,20240720
4699885,20240907
4699886,20240622
4699888,20240907
4699889,20250426
4699890,20240622
4699891,20240907
4699893,20240810
4699894,20240813
4699895,20240415
4704990,20230929
4708156,20250615
4708158,20240908
4708160,20240907
4708163,20240910
4708164,20240712
4708165,20240812
4708166,20250212
4708168,20240920
4708169,20240420
4708172,20240725
4708173,20250418
4708174,20240717
4708186,20240622
4709394,20240720
4709395,20240920
4709396,20240413
4709398,20240806
4709399,20240809
4709400,20240807
4709401,20240907
4709402,20240907
4709403,20240810
4709404,20240907
4709405,20240907
4709406,20240907
4709407,20240907
4709408,20240907
4709409,20240809
4709410,20240909
4709411,20240814
4709412,20240718
4709415,20240908
4709416,20240916
4709417,20240908
4709418,20250522
4709419,20240813
4709420,20240810
4709423,20250425
4709428,20240907
4709431,20240807
4709432,20240907
4709433,20240907
4709435,20250617
4709436,20240718
4709438,20250720
4709439,20240916
4709440,20240913
4709444,20240908
4709448,20240911
4709449,20240811
4709450,20240908
4709451,20240908
4709452,20240916
4709455,20240725
4709457,20240907
4709459,20240720
4709460,20240907
4709461,20250418
4709462,20240615
4709463,20240813
4709464,20240908
4709465,20240910
4709466,20250618
4709468,20240623
4709470,20240811
4709471,20240911
4709473,20240920
4709477,20240721
4709478,20240908
4709479,20240720
4709480,20240916
4709481,20240810
4709482,20240918
4709483,20240617
4709484,20250422
4709485,20240908
4709486,20240811
4709488,20240908
4709556,20240907
4709559,20240907
4709561,20240815
4709568,20240721
4709571,20240713
4709573,20240719
4709574,20240720
4709575,20240718
4709578,20240811
4709579,20240810
4709580,20240913
4709581,20250516
4709582,20240920
4709583,20240907
4709584,20240911
4709585,20250516
4709587,20240811
4709590,20240720
4709592,20240911
4709593,20240913
4709594,20240908
4709596,20240815
4709598,20240721
4709599,20240721
4709602,20240920
4709603,20240724
4709604,20240911
4709605,20240914
4709606,20240913
4709607,20240911
4709610,20240810
4709612,20240720
4709614,20240813
4709615,20240809
4709616,20240718
4709617,20240615
4709618,20240909
4709640,20240908
4709641,20240916
4709642,20250219
4709644,20240918
4709645,20240907
4709646,20240908
4709647,20240907
4709648,20240725
4709649,20240809
4709650,20240913
4709651,20250219
4709652,20240920
4709653,20240815
4709655,20240920
4709661,20240813
4709664,20240917
4709665,20240916
4709667,20240720
4709668,20240810
4709671,20240918
4709673,20240810
4709674,20240810
4709675,20240811
4709676,20240815
4709677,20240920
4709678,20240809
4709679,20240805
4709682,20240809
4709683,20240809
4709685,20240914
4709687,20240908
4709688,20240618
4709689,20240718
4719529,20240913
4719530,20240913
4719533,20240913
4719535,20240417
4719536,20250421
4719537,20250324
4719538,20240913
4719540,20240913
4719543,20240810
4719545,20240913
4719546,20240913
4719547,20240913
4719549,20240622
4719551,20240814
4719554,20240420
4719555,20240725
4719557,20250429
4719559,20240722
4719560,20250320
4719571,20240908
4719572,20240918
4719573,20250613
4719579,20240722
4719581,20240813
4719585,20240722
4719590,20240916
4719597,20240917
4719598,20240913
4719599,20240917
4719602,20240910
4719603,20240920
4719604,20240718
4719605,20240810
4719606,20240811
4719607,20240911
4719608,20240908
4719611,20240619
4719613,20240723
4719614,20240908
4719615,20240916
4719616,20240713
4719617,20240720
4719618,20240722
4721600,20240806
4721605,20250518
4721606,20240615
4721607,20240719
4721609,20240722
4721610,20240718
4721611,20240908
4721613,20240918
4721614,20240813
4721615,20240618
4721616,20241202
4721617,20250522
4721620,20250327
4721621,20240810
4721622,20240724
4721623,20240810
4721624,20240618
4721628,20240618
4721629,20240915
4721630,20250210
4721632,20240907
4721634,20240815
4721635,20240815
4721637,20240725
4721669,20240910
4721672,20240912
4721674,20240720
4721675,20240814
4721676,20240720
4721677,20240911
4721678,20240912
4721680,20240720
4721681,20240724
4721682,20240912
4721683,20250317
4721684,20240722
4721685,20240713
4721686,20240713
4721687,20240916
4721689,20240919
4721690,20240722
4721691,20240919
4721694,20240910
4721696,20240913
4721697,20240907
4721703,20240722
4721705,20240810
4721711,20240908
4721714,20240916
4721719,20240910
4721721,20240809
4721722,20240919
4721723,20240920
4721724,20240918
4721727,20240918
4721728,20240914
4721729,20240720
4721736,20240805
4721737,20240919
4721738,20240718
4721741,20240920
4721745,20240618
4721748,20250522
4721749,20250616
4721753,20240618
4721754,20240920
4721755,20240918
4721756,20250417
4721757,20230928
4721758,20230928
4721759,20230928
4721761,20250327
4721762,20250621
4721764,20240908
4721766,20240814
4721769,20240913
4726874,20230929
4727035,20230929
4727566,20230929
4727567,20230929
4727568,20230929
4727576,20240916
4727577,20240913
4727583,20250122
4727584,20240810
4727585,20240722
4727587,20240618
4727588,20240724
4727591,20240920
4727592,20240920
4727597,20240721
4727598,20240720
4727600,20240910
4727601,20230929
4727602,20250426
4727603,20240617
4727604,20240909
4727605,20240918
4727607,20240715
4727609,20240910
4727610,20250807
4727611,20240908
4727708,20250424
4727709,20240724
4727721,20240720
4727726,20240907
4727733,20240420
4727734,20240916
4727735,20240911
4727736,20240815
4727737,20240715
4727738,20250708
4727739,20250117
4727740,20240618
4727747,20240918
4727754,20240917
4727755,20250423
4727758,20240615
4727762,20240617
4727764,20240911
4727766,20240724
4727767,20240807
4727769,20230929
4727770,20230929
4727771,20230929
4728629,20240919
4728631,20240920
4728632,20240810
4728633,20250219
4728635,20250423
4728639,20240721
4728640,20240814
4728643,20240720
4728644,20240920
4728645,20240807
4728646,20250419
4728647,20240722
4728648,20240809
4728649,20240914
4728650,20240918
4728656,20240919
4728657,20240920
4728663,20240722
4728664,20240720
4730215,20230929
4730216,20230929
4730217,20230929
4730218,20230929
4730219,20230929
4730222,20250327
4730223,20240913
4730232,20240908
4730233,20240908
4730234,20240803
4730236,20240911
4730240,20250614
4730241,20240720
4730242,20240918
4730243,20240913
4730246,20240913
4730250,20240920
4730251,20240805
4730252,20250423
4730253,20230929
4730254,20230928
4730255,20230929
4730256,20230929
4730257,20240814
4730260,20240718
4730261,20240413
4730262,20240806
4730263,20240717
4730264,20240814
4730265,20240809
4730266,20240913
4734826,20240223
4734827,20240223
4734847,20240223
4734859,20231203
4736765,20240223
4737622,20230928
4737635,20230928
4742915,20240725
4742918,20240722
4742920,20230929
4742921,20230929
4742922,20230929
4742923,20230929
4742924,20230929
4742927,20240725
4742935,20240809
4742936,20240908
4742938,20240815
4742940,20240714
4742945,20250114
4742946,20240920
4742950,20240814
4742951,20240722
4742952,20250117
4742953,20240809
4742955,20240613
4743102,20240810
4743674,20241014
4743676,20241003
4743678,20241003
4743683,20240720
4743686,20241005
4743688,20230929
4743689,20230929
4743690,20230929
4743691,20230929
4743692,20230929
4743693,20240911
4743694,20241015
4743695,20240725
4743697,20240618
4743698,20250326
4743701,20240908
4743714,20240919
4743716,20240617
4743760,20241009
4743761,20240908
4743762,20240908
4743767,20240908
4743768,20240813
4743769,20240815
4743770,20240815
4743772,20241008
4743773,20250615
4743774,20241010
4743775,20240721
4743776,20240720
4743778,20241008
4743781,20240920
4743782,20250421
4743785,20250421
4743786,20241012
4743787,20240920
4743789,20241005
4743791,20250514
4743792,20241005
4743794,20240908
4743795,20240617
4743796,20240617
4743798,20241012
4743800,20250423
4743801,20250122
4743802,20240910
4743804,20240908
4743805,20240913
4743807,20241008
4743808,20241013
4744098,20231129
4744099,20231129
4744100,20231128
4744101,20231129
4744105,20231203
4744107,20231128
4744108,20231128
4744109,20231129
4744110,20231129
4744111,20231209
4744112,20231129
4744113,20231209
4744114,20231209
4744115,20231209
4744116,20231129
4744117,20231129
4744118,20231129
4744119,20231129
4744120,20231129
4744121,20231203
4744124,20241014
4744125,20241015
4744126,20241014
4744127,20231203
4744128,20241014
4744129,20231129
4744131,20240712
4744132,20250525
4744133,20231129
4744136,20231129
4744137,20240712
4744138,20231129
4744139,20231129
4744141,20231209
4744142,20231209
4744143,20231129
4744144,20240722
4744145,20231129
4744148,20241015
4744149,20241013
4744150,20240807
4744352,20240908
4744353,20241008
4744354,20240908
4744356,20250613
4744357,20240718
4744358,20240722
4744359,20241012
4744361,20250422
4744362,20241009
4744363,20240919
4744364,20240920
4744365,20240908
4744366,20240712
4744367,20240809
4744368,20241203
4744369,20241008
4744374,20241005
4744376,20241013
4744377,20240803
4744378,20240809
4744379,20250815
4744380,20240720
4744381,20240815
4744383,20241003
4744384,20241010
4744385,20240908
4744388,20240810
4744392,20230929
4744393,20230929
4744395,20240713
4744397,20240720
4744400,20240809
4744401,20241014
4744404,20240920
4744405,20240810
4744407,20230929
4745233,20231209
4745234,20231129
4745235,20231129
4745236,20231209
4745237,20231129
4745238,20231129
4745239,20231209
4745242,20240615
4745244,20240715
4745245,20231129
4745246,20250327
4745247,20240720
4745248,20231209
4745249,20231129
4745250,20231209
4745251,20231129
4745252,20231128
4745253,20231128
4745254,20231128
4745255,20231128
4745256,20231128
4745257,20231128
4745258,20231128
4745259,20231128
4745260,20230928
4745261,20230928
4745262,20230928
4745263,20240724
4745264,20240622
4745265,20240613
4745266,20231209
4745267,20240807
4745268,20240916
4745270,20231128
4745271,20240913
4745272,20231209
4749406,20231129
4749407,20240618
4749727,20231209
4749728,20231209
4749730,20241008
4749735,20231129
4749736,20231129
4749738,20240718
4749739,20241014
4749740,20231128
4749742,20231209
4749743,20241012
4749745,20240911
4749747,20231129
4749749,20240725
4749751,20240618
4749753,20231209
4749754,20231128
4749755,20241014
4749767,20241003
4749772,20241005
4749773,20241011
4749774,20241005
4749776,20241014
4749777,20241009
4749780,20231128
4749781,20231209
4749783,20231129
4749784,20231129
4749785,20241014
4749786,20241008
4749787,20240918
4749788,20250615
4749789,20250523
4749791,20241006
4749792,20240723
4749793,20241114
4749794,20240910
4749795,20241011
4749796,20231209
4749797,20240809
4749798,20250429
4749799,20240917
4749800,20231129
4749801,20241005
4749802,20240919
4749803,20241006
4749804,20250428
4749805,20241006
4749806,20231209
4749807,20231129
4749808,20231129
4749809,20240720
4749810,20241014
4749811,20241014
4749812,20241005
4749813,20241005
4749815,20231129
4749816,20231209
4749817,20231209
4749818,20231129
4749819,20240918
4749848,20231209
4749849,20231129
4749850,20231209
4749851,20241008
4749852,20241012
4749853,20240809
4749854,20241012
4749855,20231209
4749856,20231209
4749857,20231129
4749858,20240713
4749863,20241006
4749865,20241004
4749866,20241005
4749867,20240919
4749868,20240810
4749871,20241013
4749872,20240807
4749873,20240807
4749875,20240725
4749876,20240811
4749877,20241010
4749878,20231203
4749880,20240720
4749883,20241005
4749885,20241004
4749886,20241005
4749888,20240716
4749890,20231209
4749894,20231129
4749895,20231209
4749896,20231129
4749897,20231129
4749898,20231129
4749899,20241005
4749900,20241004
4749901,20240916
4749902,20250615
4749903,20240809
4749904,20240722
4749924,20231129
4749925,20240721
4749927,20231129
4749928,20241009
4749929,20231209
4749930,20241011
4749932,20240618
4749933,20231209
4749934,20231209
4749935,20231209
4749936,20241009
4749937,20241009
4749938,20231209
4749939,20240618
4749940,20231129
4749941,20231209
4749942,20231129
4749943,20241013
4749944,20240618
4749945,20231129
4749946,20241010
4749947,20231129
4749948,20231209
4749949,20231129
4749950,20231129
4749952,20231129
4749953,20240917
4749955,20241010
4749956,20231129
4749960,20231129
4749961,20231129
4749962,20240809
4749963,20231129
4749965,20231129
4749966,20241005
4749967,20231129
4749968,20231209
4749969,20240615
4749970,20240724
4749971,20241012
4749972,20241009
4749973,20240618
4749974,20240721
4749977,20240809
4749978,20240917
4749979,20240810
4749980,20240718
4749981,20231209
4749982,20231209
4749983,20231129
4749984,20231209
4749985,20231129
4749986,20240420
4749987,20241013
4749988,20250210
4749989,20231209
4749990,20240815
4749991,20240815
4749992,20240803
4749993,20240623
4749994,20240719
4749995,20240715
4749996,20241005
4749997,20240809
4749998,20241010
4749999,20231129
4750000,20240722
4750001,20241005
4750002,20241004
4760060,20240813
4760061,20240915
4760062,20231203
4760063,20250425
4760064,20240724
4760065,20241013
4760066,20241005
4760067,20241008
4760069,20231128
4760070,20250517
4760071,20241003
4760072,20231209
4760073,20240909
4760074,20231203
4760106,20241006
4760107,20241009
4760108,20241012
4760109,20241004
4760110,20241004
4760111,20240810
4760112,20241011
4760113,20241012
4760114,20241006
4760115,20241006
4760116,20241011
4760117,20241015
4760118,20241009
4760119,20241014
4760120,20241005
4760121,20241006
4760124,20240719
4760125,20231129
4760126,20231128
4760129,20240420
4760130,20231129
