id,first_capture
1078428,20160423
1078429,20160423
1078430,20160423
1078431,20160423
1078432,20160423
1078433,20160423
1078434,20160423
1078435,20160423
1078436,20160423
1078472,20160423
1078473,20160423
1079784,20160520
1080509,20160502
1080510,20160502
1080511,20160502
1080512,20160502
1080513,20160502
1080514,20160502
1080515,20160502
1080516,20160502
1080517,20160502
1080518,20160502
1080519,20160502
1080520,20160502
1080521,20160502
1080522,20160502
1080523,20160502
1080524,20160502
1080525,20160502
1080526,20160502
1080527,20160502
1080528,20160502
1080529,20160502
1080530,20160502
1080531,20160502
1080532,20160502
1080533,20160502
1080537,20160504
1080598,20160504
1080703,20160501
1080704,20160502
1080705,20160502
1080706,20160502
1080707,20160501
1080708,20160502
1080709,20160502
1080710,20160502
1080711,20160502
1080712,20160501
1080713,20160502
1080714,20160501
1080715,20160502
1080716,20160502
1080717,20160502
1080718,20160502
1080719,20160502
1080720,20160502
1080721,20160502
1080722,20160502
1080723,20160502
1080724,20160501
1080725,20160502
1080726,20160502
1080727,20160502
1080759,20160504
1080773,20160504
1080875,20160619
1080880,20160619
1080914,20160502
1080915,20160502
1080916,20160502
1080917,20160502
1080918,20160502
1080919,20160502
1080920,20160502
1080921,20160502
1080922,20160502
1080923,20160502
1080924,20160502
1080925,20160502
1080926,20160502
1080927,20160502
1080928,20160502
1080929,20160502
1080930,20160502
1080931,20160502
1080932,20160502
1080933,20160502
1080934,20160502
1080935,20160502
1080936,20160502
1080937,20160502
1080938,20160502
1080939,20160503
1080940,20160503
1080941,20160503
1080942,20160503
1080943,20160503
1080944,20160503
1080945,20160503
1080972,20160426
1080973,20160426
1080974,20160426
1080975,20160425
1080976,20160425
1080977,20160426
1080978,20160426
1080979,20160425
1080980,20160426
1080988,20160425
1080989,20160425
1080990,20160425
1080995,20210126
1080996,20210126
1081720,20160424
1081721,20160424
1081722,20160424
1081723,20160424
1081724,20160424
1081725,20160424
1081726,20160424
1081727,20160424
1081728,20160424
1081729,20160424
1081730,20160424
1081731,20160424
1081732,20160424
1081733,20160424
1081734,20160424
1081735,20160424
1081736,20160424
1081737,20160424
1081738,20160424
1081739,20160424
1081740,20160424
1081741,20160424
1081742,20160424
1081743,20160424
1081744,20160424
1081929,20160425
1081930,20160425
1082025,20160425
1082089,20160425
1083869,20160619
1083870,20160619
1083876,20160619
1083884,20160619
1084400,20160430
1084587,20160426
1084654,20160430
1084671,20160430
1084683,20160425
1084763,20160427
1084768,20160427
1084769,20160427
1084934,20160427
1084935,20160427
1084959,20160427
1084960,20160427
1084966,20160427
1084969,20160427
1085045,20160427
1085267,20160427
1085289,20160427
1085310,20160427
1085332,20160427
1085363,20160427
1085376,20160427
1085448,20160427
1085481,20160427
1085492,20160427
1085550,20160427
1085560,20160427
1085609,20160427
1085613,20160427
1085623,20160427
1087224,20160501
1087227,20160430
1087272,20160501
1087284,20160430
1087319,20160501
1087324,20160430
1087332,20160430
1087340,20160430
1087353,20160430
1087360,20160501
1087363,20160430
1087364,20160430
1087367,20160430
1087368,20160501
1087369,20160501
1087370,20160501
1087381,20160501
1087382,20160430
1087386,20160430
1087390,20160501
1087392,20160430
1087394,20160430
1087399,20160430
1087401,20160430
1087448,20160430
1087882,20160430
1089329,20160508
1089330,20160508
1089331,20160508
1089333,20160508
1089334,20160508
1089335,20160508
1089336,20160508
1089337,20160508
1089338,20160508
1089339,20160508
1089340,20160508
1089341,20160508
1089342,20160508
1089343,20160508
1089344,20160508
1089345,20160508
1089347,20160508
1089348,20160508
1089349,20160508
1089350,20160508
1089351,20160508
1089352,20160508
1089353,20160509
1089354,20160507
1089355,20160508
1089356,20160507
1089357,20160508
1089358,20160508
1089359,20160508
1089360,20160508
1089361,20160508
1089362,20160508
1089363,20160508
1089364,20160508
1089365,20160508
1089366,20160508
1089367,20160508
1089368,20160508
1089369,20160508
1089370,20160508
1089371,20160508
1089372,20160508
1089373,20160508
1089374,20160508
1089375,20160508
1089376,20160508
1089377,20160508
1089378,20160508
1089379,20160508
1089380,20160508
1089381,20160508
1089382,20160508
1089383,20160508
1089384,20160509
1089385,20160508
1089386,20160509
1089387,20160508
1089388,20160508
1089389,20160508
1089390,20160508
1089391,20160508
1089392,20160509
1089393,20160508
1089394,20160509
1089395,20160508
1089786,20160509
1089787,20160509
1089788,20160508
1089789,20160509
1089790,20160509
1089791,20160508
1089792,20160508
1089793,20160508
1089794,20160508
1089795,20160508
1089796,20160508
1089797,20160508
1089798,20160508
1089799,20160508
1089800,20160508
1089801,20160508
1089802,20160508
1089803,20160508
1089804,20160508
1089805,20160508
1089806,20160508
1089807,20160508
1089808,20160508
1089809,20160508
1089810,20160508
1089811,20160508
1089812,20160508
1089813,20160508
1089814,20160508
1089815,20160508
1089816,20160508
1089817,20160508
1089843,20160508
1089844,20160508
1089845,20160508
1089846,20160508
1089847,20160508
1089848,20160508
1089849,20160508
1089850,20160508
1089851,20160508
1089852,20160508
1089853,20160508
1089854,20160508
1089855,20160508
1089896,20160508
1089897,20160508
1089898,20160508
1089899,20160508
1089900,20160508
1089901,20160508
1089902,20160508
1089903,20160508
1089904,20160508
1089905,20160508
1089906,20160508
1089907,20160508
1089938,20160430
1093318,20201108
1095452,20210907
1095506,20160504
1095640,20160504
1095663,20160504
1095664,20160504
1095665,20160504
1095666,20160504
1095667,20160504
1095680,20160504
1095691,20160504
1095700,20160504
1095715,20160504
1095724,20160504
1095752,20160504
1095754,20160504
1095821,20160504
1095922,20160504
1095923,20160504
1095925,20160504
1095926,20160504
1095929,20160504
1095930,20160504
1097778,20230224
1100463,20160510
1100465,20160510
1100466,20160510
1100467,20160510
1100468,20160510
1100469,20160510
1100470,20160510
1100471,20160510
1100472,20160510
1100473,20160510
1100474,20160510
1100475,20160510
1100476,20160510
1100477,20160510
1100478,20160510
1100479,20160510
1100540,20160506
1100541,20160510
1100542,20160510
1100543,20160510
1100544,20160510
1100545,20160510
1100546,20160510
1100547,20160510
1100548,20160510
1100550,20160510
1100567,20160506
1100571,20160506
1100966,20160510
1100967,20160512
1100968,20160512
1100969,20160512
1100970,20160512
1100971,20160512
1100972,20160510
1100973,20160510
1100974,20160511
1100975,20160511
1100976,20160510
1100977,20160510
1100978,20160511
1100979,20160510
1100980,20160510
1100981,20160510
1100982,20160511
1100983,20160510
1100984,20160511
1100985,20160510
1100986,20160511
1100987,20160510
1100988,20160512
1100989,20160510
1100990,20160512
1101577,20230529
1106076,20230326
1106443,20160520
1106447,20160520
1106463,20160522
1108268,20160818
1109411,20160526
1109412,20160526
1109413,20160527
1109414,20160527
1109415,20160526
1109416,20160526
1109417,20160526
1109418,20160526
1109419,20160526
1109440,20160526
1109441,20160527
1111683,20160519
1111964,20160518
1114486,20160521
1114487,20160521
1114488,20160521
1114489,20160521
1114490,20160521
1114491,20160521
1114492,20160521
1114493,20160521
1114494,20160521
1114495,20160521
1114496,20160521
1114497,20160521
1114498,20160521
1114499,20160521
1114500,20160521
1114501,20160521
1114502,20160521
1114503,20160521
1114504,20160521
1114505,20160521
1114506,20160521
1114508,20160521
1114509,20160521
1114510,20160521
1114511,20160521
1114520,20160521
1114524,20160521
1114525,20160521
1114526,20160521
1114527,20160521
1114528,20160521
1114529,20160521
1114530,20160521
1114531,20160521
1114537,20160519
1114573,20160519
1114587,20160519
1114591,20160519
1114608,20160519
1114713,20160519
1114714,20160519
1114715,20160519
1114719,20160519
1114722,20160519
1114723,20160519
1114724,20160519
1114763,20160519
1114772,20160519
1114773,20160519
1114801,20160519
1114802,20160519
1114867,20160519
1114906,20160519
1114909,20160519
1114910,20160519
1114911,20160519
1115011,20160519
1115080,20160519
1115148,20160519
1115443,20160519
1115543,20160519
1115643,20160519
1115644,20160519
1115646,20160519
1115660,20160519
1115664,20160519
1115719,20160519
1115761,20160519
1115768,20160519
1115978,20160519
1115991,20160519
1115998,20160519
1115999,20160519
1116000,20160519
1116004,20160519
1116005,20160519
1116025,20160519
1116026,20160519
1116055,20160519
1116056,20160519
1116060,20160519
1116093,20160519
1116107,20160519
1116219,20160521
1116244,20160519
1116249,20160521
1116250,20160817
1116267,20170302
1116275,20160607
1116592,20160519
1116593,20160519
1116594,20160519
1116595,20160519
1116596,20160519
1116597,20160519
1116598,20160519
1116599,20160519
1116600,20160519
1116601,20160519
1116602,20160519
1116603,20160519
1116604,20160519
1116605,20160519
1116606,20160519
1116607,20160519
1116608,20160519
1116609,20160519
1116610,20160519
1116611,20160519
1116612,20160519
1116613,20160519
1116614,20160519
1116615,20160519
1116616,20160519
1117939,20241226
1120148,20160521
1121205,20160520
1121456,20160527
1121457,20160527
1121458,20160527
1121825,20160521
1121828,20160521
1121833,20160521
1121843,20160521
1121855,20160521
1121856,20160521
1121857,20160521
1121858,20160521
1121859,20160521
1121938,20160521
1121939,20160521
1121948,20160521
1121987,20160521
1121992,20160521
1121993,20160521
1121994,20160521
1122000,20160521
1122006,20160521
1122163,20160521
1122201,20160521
1122211,20160521
1122266,20160521
1122303,20160521
1122311,20160521
1122324,20160521
1122606,20160521
1122639,20160521
1122640,20160521
1122672,20160521
1122681,20160521
1122736,20160521
1122740,20160521
1122741,20160521
1122806,20160521
1122868,20160521
1122872,20160521
1122944,20160521
1123013,20160521
1123014,20160521
1123073,20160521
1123208,20160521
1123209,20160521
1123226,20160521
1123244,20160521
1123245,20160521
1123258,20160521
1123266,20160521
1123272,20160521
1123273,20160521
1123301,20160521
1123302,20160521
1123334,20160521
1125802,20250723
1127930,20160601
1131995,20160817
1132026,20160817
1136560,20160603
1136561,20160603
1136562,20160603
1136563,20160604
1136564,20160604
1136565,20160604
1136566,20160603
1136567,20160603
1136568,20160603
1136569,20160603
1136570,20160603
1136571,20160603
1136572,20160603
1136573,20160603
1136574,20160603
1136575,20160603
1136576,20160603
1136577,20160603
1136578,20160603
1136579,20160603
1136580,20160603
1136581,20160603
1136582,20160603
1136583,20160603
1136584,20160603
1136776,20210129
1142047,20250108
1143820,20161117
1143980,20160617
1143981,20160617
1146309,20170304
1149683,20160619
1149684,20160619
1149685,20160619
1149686,20160619
1149687,20160619
1149688,20160619
1149689,20160619
1149690,20160619
1150251,20160617
1150304,20160617
1150463,20160617
1150514,20160619
1150515,20160619
1150516,20160619
1150517,20160619
1150518,20160619
1150519,20160619
1150520,20160619
1150521,20160619
1150522,20160619
1150523,20160619
1150524,20160619
1150525,20160619
1150526,20160619
1150527,20160619
1150528,20160619
1150529,20160619
1150530,20160619
1153987,20160617
1153988,20160617
1153989,20160617
1153990,20160617
1153991,20160617
1153992,20160617
1153993,20160617
1153994,20160617
1159150,20160624
1159206,20160627
1165827,20160619
1165828,20160619
1165829,20160619
1165830,20160619
1165831,20160619
1165832,20160619
1165833,20160619
1165834,20160619
1165835,20160619
1165836,20160619
1165837,20160619
1165838,20160619
1165839,20160619
1165840,20160619
1170415,20160624
1170416,20160624
1170543,20160629
1170544,20160629
1171268,20160626
1173772,20160629
1173773,20160629
1173774,20160629
1173775,20160629
1173776,20160629
1173777,20160629
1173933,20160629
1173934,20160629
1173935,20160629
1173936,20160629
1173937,20160629
1173938,20160629
1173939,20160629
1173940,20160629
1173973,20160628
1173974,20160628
1173975,20160628
1173976,20160628
1173977,20160628
1173978,20160628
1173979,20160628
1173980,20160628
1173981,20160628
1173982,20160628
1173983,20160628
1173984,20160628
1173985,20160628
1173986,20160628
1173987,20160628
1173988,20160628
1173989,20160628
1173990,20160628
1173991,20160628
1173992,20160628
1173993,20160628
1173994,20160628
1173995,20160628
1173996,20160628
1173997,20160628
1174283,20160701
1174734,20160629
1174735,20160629
1174736,20160629
1174737,20160629
1176874,20160626
1178971,20160630
1179058,20160701
1179062,20160701
1179081,20160701
1179472,20160701
1179493,20160703
1179494,20160703
1179495,20160703
1179496,20160703
1179497,20160704
1179523,20160704
1179524,20160704
1179525,20160630
1179526,20160630
1179527,20160630
1179528,20160630
1179529,20160630
1179560,20160720
1180150,20160701
1182301,20160701
1182302,20160701
1182303,20160701
1182709,20160703
1182710,20160704
1182711,20160704
1185310,20201105
1195601,20201005
1196101,20160716
1196102,20160716
1196103,20160716
1196104,20160716
1196105,20160716
1196106,20160716
1196107,20160716
1196108,20160716
1196109,20160716
1196110,20160716
1196111,20160716
1196112,20160716
1196113,20160716
1196114,20160716
1196115,20160716
1196116,20160716
1196117,20160716
1196118,20160716
1196119,20160716
1196200,20160716
1196201,20160716
1196202,20160716
1196203,20160716
1196204,20160716
1196205,20160716
1197577,20170713
1197578,20170713
1197579,20170713
1197600,20240323
1198227,20160817
1198258,20160817
1198360,20160718
1198364,20160721
1198427,20160721
1198443,20160721
1198444,20160721
1198445,20160721
1198449,20160721
1198465,20160721
1198476,20160721
1198479,20160721
1198482,20160721
1198492,20160721
1198495,20160721
1198503,20160721
1198512,20160721
1202692,20160713
1202776,20160716
1202779,20160714
1202823,20160717
1202826,20160714
1203468,20160721
1206881,20170302
1207354,20201108
1207379,20250820
1210894,20160718
1210895,20160718
1210920,20160718
1213313,20160909
1213379,20160724
1213593,20160721
1213676,20160721
1213690,20160721
1213709,20160721
1213744,20160721
1213747,20160721
1213765,20160721
1213766,20160721
1213767,20160721
1213784,20160721
1213801,20160721
1214025,20170713
1219355,20160801
1219356,20160801
1219357,20160801
1219358,20160801
1219359,20160801
1219360,20160801
1219361,20160801
1219362,20160801
1219363,20160801
1219364,20160801
1219365,20160801
1219366,20160801
1219367,20160801
1219368,20160801
1219369,20160801
1219370,20160801
1219371,20160801
1219372,20160801
1219373,20160801
1219374,20160801
1219375,20160801
1219376,20160801
1219377,20160801
1219378,20160801
1219379,20160801
1219380,20160802
1219381,20160802
1219382,20160802
1219383,20160802
1219384,20160802
1219385,20160802
1219386,20160802
1219387,20160802
1219388,20160802
1219389,20160802
1219390,20160802
1219391,20160802
1219392,20160802
1219393,20160802
1219394,20160802
1219395,20160802
1219396,20160802
1219397,20160802
1219398,20160802
1219399,20160802
1219400,20160802
1219401,20160802
1219402,20160802
1219403,20160802
1219404,20160802
1219405,20160802
1219406,20160802
1219407,20160802
1219408,20160802
1219409,20160802
1219410,20160802
1219411,20160802
1219412,20160802
1219413,20160802
1219414,20160802
1219415,20160802
1219416,20160802
1219417,20160802
1219418,20160802
1219419,20160802
1219420,20160802
1219422,20160802
1219423,20160802
1219424,20160802
1219425,20160802
1219426,20160802
1219427,20160802
1219428,20160802
1219429,20160802
1219430,20160802
1219442,20160722
1219761,20170623
1219762,20170623
1219763,20170623
1219764,20170623
1219765,20170623
1219766,20170623
1219767,20170623
1219768,20170623
1219769,20170623
1219770,20170623
1219771,20170623
1219772,20170623
1219773,20170623
1219774,20170623
1219775,20170623
1219776,20170623
1219777,20170623
1219778,20170623
1219779,20170623
1219780,20170623
1219782,20170623
1219783,20170623
1219784,20170623
1219785,20170623
1219786,20170623
1219787,20171101
1219788,20171102
1219789,20171027
1219790,20171101
1219791,20171101
1219792,20171101
1219793,20171102
1219794,20171101
1219795,20171101
1219796,20171101
1219797,20171101
1219798,20171101
1219799,20171101
1219800,20171101
1219801,20171130
1219802,20171201
1219803,20171101
1219804,20171101
1219805,20171101
1219806,20170622
1219807,20170622
1219808,20171101
1219809,20171101
1224754,20160906
1227965,20160802
1231539,20160808
1239123,20160808
1239124,20160808
1239125,20160808
1239126,20160808
1239127,20160808
1239128,20160808
1239129,20160808
1239130,20160809
1239131,20160808
1239132,20160808
1239133,20160808
1239134,20160808
1239135,20160808
1239136,20160808
1239137,20160808
1239138,20160808
1239139,20160808
1239140,20160808
1239141,20160808
1239142,20160808
1239143,20160808
1239151,20160807
1239152,20160807
1239153,20160806
1239154,20160807
1239155,20160807
1239156,20160807
1239157,20160807
1239158,20160807
1239159,20160807
1239160,20160807
1239161,20160807
1239162,20160807
1239163,20160807
1239164,20160807
1239165,20160807
1239166,20160807
1239167,20160807
1239168,20160807
1239169,20160807
1239170,20160807
1239171,20160807
1239172,20160807
1239173,20160807
1239174,20160807
1239175,20160807
1239176,20160808
1239177,20160808
1239178,20160808
1239179,20160808
1239180,20160808
1239181,20160808
1239182,20160808
1239183,20160808
1239184,20160808
1239185,20160808
1239186,20160808
1239187,20160808
1239188,20160808
1239189,20160808
1239190,20160808
1239191,20160808
1239192,20160808
1239193,20160808
1239194,20160808
1239195,20160808
1239196,20160808
1239197,20160808
1239198,20160808
1239199,20160808
1239200,20160808
1239201,20160808
1239202,20160809
1239203,20160809
1239204,20160808
1239205,20160809
1239207,20160808
1239208,20160809
1239209,20160808
1244800,20160813
1244801,20160813
1244802,20160812
1244803,20160812
1244804,20160813
1244805,20160813
1244806,20160812
1244807,20160812
1244808,20160812
1244809,20160813
1244810,20160812
1244811,20160813
1248212,20161117
1253353,20160817
1253463,20160824
1253532,20160817
1253533,20160817
1253534,20160817
1253535,20160817
1266629,20160818
1266777,20160817
1266992,20160817
1266993,20160817
1266997,20160817
1267012,20160817
1267013,20160817
1267047,20160817
1267130,20160817
1267131,20160817
1267194,20160817
1267250,20160817
1267256,20160817
1267257,20160817
1267364,20160817
1267392,20160817
1267418,20160817
1267467,20160817
1267475,20160817
1267513,20160817
1267577,20160817
1267623,20160817
1267633,20160817
1267836,20160817
1267846,20160817
1267868,20160817
1267869,20160817
1267907,20160817
1267908,20160817
1267947,20160817
1267948,20160817
1267956,20160817
1268167,20160817
1268192,20160818
1268229,20160817
1268244,20160817
1268269,20160817
1268270,20160817
1268271,20160817
1270496,20161114
1270497,20161114
1270520,20161114
1270521,20161114
1270525,20161114
1270526,20170307
1270529,20161114
1270530,20161226
1270532,20170302
1270533,20161114
1270534,20161114
1270535,20161226
1270536,20170302
1270538,20170302
1270540,20161113
1270542,20171201
1270544,20161226
1270545,20161114
1270547,20170302
1270548,20170302
1270549,20170302
1270550,20170214
1270551,20161108
1270552,20161114
1270553,20170101
1270554,20161113
1270555,20161108
1270556,20250816
1272788,20161117
1272789,20161117
1272790,20161117
1272791,20161117
1272792,20161117
1274649,20161117
1274650,20161117
1274655,20160826
1274656,20160826
1274657,20160826
1274658,20160827
1274659,20160826
1274798,20160826
1274863,20160826
1274864,20160827
1274865,20160827
1274866,20160827
1274867,20160827
1274868,20160827
1274869,20160827
1274870,20160827
1274871,20160827
1274872,20160827
1274873,20160827
1274874,20160827
1274875,20160827
1274876,20160827
1274877,20160827
1274878,20160827
1274879,20160827
1274900,20160827
1274901,20160827
1274902,20160827
1274903,20160827
1274904,20160827
1274905,20160827
1274906,20160827
1274907,20160827
1274908,20160827
1274909,20160827
1275005,20160826
1275006,20160826
1275007,20160826
1277292,20160826
1277293,20160826
1286403,20161229
1295747,20160904
1297997,20160906
1298252,20170101
1316231,20160902
1320335,20160906
1340041,20160916
1340465,20170928
1340466,20170927
1340467,20161118
1340468,20161118
1340469,20161118
1340470,20161118
1340471,20161118
1340472,20161118
1340473,20161118
1340474,20161118
1340475,20161118
1340476,20161118
1340477,20161118
1340478,20161118
1340479,20161118
1340480,20161118
1340481,20161118
1340482,20161118
1340483,20161118
1340484,20161118
1340485,20161118
1340486,20161118
1340487,20161118
1340488,20161118
1340489,20161118
1340490,20161118
1340491,20161118
1347709,20210508
1358854,20170307
1361825,20161124
1364024,20161108
1364025,20161108
1364026,20161108
1364027,20161108
1364028,20161108
1364029,20161108
1364030,20161108
1364031,20161108
1364032,20161108
1364033,20161109
1364034,20161109
1364035,20161109
1364036,20161109
1364037,20161109
1364038,20161109
1364039,20161109
1364080,20161109
1364081,20161109
1364082,20161109
1364083,20161109
1364084,20161109
1364085,20161109
1364086,20161109
1364087,20161109
1364096,20161109
1364110,20161109
1364111,20161109
1364112,20161109
1368153,20170307
1368154,20170307
1368155,20170307
1368156,20170307
1368157,20170307
1368282,20161108
1368288,20161108
1368293,20161109
1368298,20161108
1368299,20161108
1368951,20161109
1368956,20161109
1368957,20161113
1368958,20161113
1368959,20161113
1368960,20161113
1368961,20161113
1368962,20161113
1368963,20161113
1368964,20161113
1368965,20161113
1368966,20161113
1368967,20161113
1368968,20161113
1372898,20161108
1372959,20161109
1372962,20161109
1372963,20161108
1372964,20161108
1372965,20161108
1372966,20161108
1372967,20161108
1372968,20161108
1372969,20161108
1372970,20161108
1372971,20161108
1372972,20161108
1372973,20161109
1372974,20161109
1372975,20161109
1372976,20161109
1372977,20161109
1372978,20161109
1372979,20161109
1372980,20161109
1372981,20161109
1372985,20161108
1373110,20161108
1380125,20161109
1380128,20161108
1380136,20161109
1380137,20161109
1380138,20161109
1380140,20161109
1380165,20161109
1380167,20161109
1380169,20161109
1380171,20161109
1380173,20161109
1380686,20161202
1380687,20161202
1380838,20161109
1380839,20161109
1380840,20161109
1380841,20161109
1380842,20161109
1380843,20161109
1380858,20161109
1381811,20161108
1381813,20161109
1381917,20161108
1381918,20161108
1381919,20161108
1381920,20161109
1381921,20161109
1381922,20161109
1381923,20161109
1381924,20161108
1381925,20161108
1381926,20161108
1381927,20161108
1381928,20161108
1381929,20161108
1381930,20161109
1381931,20161109
1381932,20161109
1381933,20161109
1381934,20161109
1381936,20161108
1381937,20161108
1381938,20161108
1381939,20161108
1381940,20161108
1381943,20161202
1381944,20161202
1381945,20161202
1381946,20161202
1381947,20161202
1381948,20161202
1381949,20161202
1381950,20161202
1381952,20161109
1381953,20161226
1381954,20161226
1381955,20161226
1381956,20161226
1381957,20161226
1381958,20161226
1381959,20161226
1381960,20161226
1381962,20161208
1381963,20161208
1381964,20161208
1381965,20161109
1381966,20161208
1381967,20161208
1381968,20161208
1381969,20161208
1381970,20161208
1381971,20161208
1381972,20161218
1381973,20161208
1381974,20161209
1381975,20161208
1381976,20161209
1381977,20161209
1381978,20161209
1381979,20161208
1382000,20161208
1382001,20161208
1382002,20161218
1382003,20161208
1382004,20161208
1382005,20161208
1382007,20161109
1382055,20161109
1382086,20161109
1382090,20161108
1382092,20161108
1382094,20161108
1382120,20161108
1382142,20161108
1382251,20161109
1382252,20161109
1382261,20161109
1382333,20170101
1382334,20170101
1382336,20231130
1382363,20161008
1382380,20161208
1382400,20161108
1382406,20161108
1382530,20231130
1382537,20161108
1382540,20231130
1384402,20170107
1384403,20170107
1384404,20170107
1384405,20170107
1384406,20170107
1384407,20170107
1384408,20170107
1384409,20170107
1384410,20170107
1384411,20170107
1384412,20170107
1384413,20170107
1384414,20170107
1384415,20170107
1384416,20170107
1384417,20170107
1384418,20170107
1384419,20170107
1384420,20170107
1384421,20170107
1384422,20170107
1384423,20170107
1384424,20170107
1384425,20170107
1384426,20170107
1384466,20210228
1385004,20161108
1385005,20161108
1385006,20161108
1385007,20161108
1385008,20161108
1385009,20161108
1385010,20161108
1385011,20161108
1385012,20161108
1385013,20161108
1385014,20161108
1385015,20161108
1385016,20161108
1385120,20161105
1385354,20161109
1385355,20161109
1385356,20161109
1385357,20161109
1385507,20161124
1385508,20161124
1385509,20161124
1385510,20161124
1385511,20161124
1385512,20161124
1385513,20161124
1385514,20161124
1385515,20161124
1385516,20161124
1385517,20161124
1385518,20161124
1385519,20161124
1385520,20161124
1385521,20161124
1385522,20161124
1385523,20161124
1385524,20161124
1385525,20161124
1385526,20161123
1385527,20161124
1385528,20161124
1385529,20161124
1385530,20161124
1385531,20161124
1385533,20161201
1386682,20161107
1386683,20161107
1386684,20161108
1386685,20161107
1386686,20161107
1386687,20161107
1386688,20161107
1386689,20161107
1386690,20161107
1386691,20161107
1386692,20161107
1386693,20161107
1386694,20161108
1386695,20161108
1386696,20161108
1386697,20161108
1386698,20161108
1386699,20161108
1386700,20161108
1386701,20161108
1386702,20161108
1386703,20161108
1386704,20161107
1386705,20161107
1386706,20161108
1386707,20161108
1386708,20161108
1386709,20161107
1386710,20161108
1386719,20161107
1386720,20161107
1386721,20161107
1386722,20161107
1386723,20161107
1386724,20161108
1386725,20161107
1386726,20161107
1386728,20161108
1386729,20161107
1386730,20161108
1386732,20161108
1386734,20161108
1386742,20161108
1386743,20161108
1386760,20161108
1386761,20161108
1386762,20161108
1386763,20161108
1386764,20161108
1386765,20161108
1388650,20161201
1388651,20161109
1388652,20161202
1388653,20161201
1388654,20161201
1388655,20161202
1388656,20161201
1388657,20161202
1388658,20161202
1388659,20161201
1388660,20161201
1388661,20161201
1388662,20161201
1388663,20161202
1388664,20161201
1388665,20161202
1388666,20161201
1388667,20161201
1388668,20161109
1388669,20161109
1388670,20161109
1388671,20161109
1388672,20161109
1388673,20161109
1388674,20161109
1388675,20161109
1388676,20161109
1388677,20161109
1388678,20161109
1388679,20161109
1388680,20161109
1388704,20161201
1388721,20170713
1388722,20161109
1388726,20161109
1388727,20161109
1388831,20161113
1388832,20161113
1388839,20170302
1388938,20161130
1388989,20161130
1389000,20170302
1389001,20161124
1389002,20161124
1389056,20161109
1389448,20161109
1389449,20161109
1389450,20161109
1389451,20161109
1389452,20161109
1389453,20161109
1389454,20161109
1389455,20161109
1390493,20161109
1390494,20161109
1390495,20161109
1390496,20161109
1390497,20161109
1390498,20161109
1390499,20161109
1390500,20161109
1390501,20161109
1390502,20161109
1390503,20161109
1390504,20161109
1390505,20161109
1390768,20161109
1390769,20161109
1390770,20161109
1390771,20161109
1391085,20161124
1391086,20161124
1391087,20161125
1391088,20161124
1391089,20161124
1391090,20161125
1391091,20161125
1391092,20161125
1391093,20161124
1391094,20161124
1391095,20161124
1391096,20161124
1391144,20161125
1391162,20161125
1391163,20161125
1391190,20170112
1391212,20161201
1391215,20161201
1391301,20161125
1391779,20161202
1391780,20161201
1391781,20161202
1391782,20161202
1391783,20161202
1392036,20161129
1392037,20161130
1392038,20161130
1392039,20161129
1392040,20161130
1392041,20161130
1392042,20161130
1392043,20161129
1392044,20161130
1392045,20161130
1392046,20161129
1392047,20161130
1392048,20161130
1392049,20161129
1392050,20161130
1392051,20161130
1392052,20161130
1392053,20161130
1392054,20161130
1392055,20161130
1392056,20161130
1392057,20161130
1392058,20161130
1392059,20161129
1392060,20161130
1392164,20161130
1392177,20161130
1392178,20161130
1392181,20161130
1392182,20161130
1392188,20161130
1392193,20161130
1392205,20161130
1392207,20161129
1392208,20161130
1392428,20161130
1392442,20161129
1392443,20161130
1392665,20161130
1392709,20161130
1392767,20161130
1392801,20161130
1392809,20161130
1392816,20161130
1392861,20161129
1392962,20161129
1392981,20161130
1392983,20161130
1393024,20161130
1393129,20161130
1394061,20161130
1394062,20161130
1394063,20161130
1394064,20161130
1394065,20161130
1394066,20161017
1394121,20231130
1394130,20231130
1394131,20231130
1394863,20161015
1401688,20170302
1402198,20170214
1404037,20161201
1404038,20161201
1404039,20161201
1404040,20161201
1404041,20161201
1404042,20161201
1407010,20170101
1407011,20170101
1407012,20170101
1407013,20170101
1407348,20170101
1407349,20170101
1407350,20170101
1407351,20170101
1407352,20170101
1407353,20170101
1407354,20170101
1407355,20170101
1407356,20170101
1407357,20170101
1407362,20170225
1407654,20170608
1407655,20170608
1407673,20170225
1407675,20170225
1407776,20170608
1407973,20170302
1407974,20170302
1407975,20170302
1407977,20170302
1407979,20170225
1407997,20170307
1407999,20170307
1408043,20170307
1408046,20170307
1408048,20170307
1408049,20170307
1408051,20161230
1408052,20161230
1408053,20161230
1408054,20161230
1408055,20161230
1408056,20161230
1408057,20161230
1408058,20161230
1408059,20161230
1408080,20161230
1408081,20161230
1408082,20161230
1408083,20161230
1408084,20161230
1408085,20161230
1408086,20161230
1408087,20161230
1408088,20161230
1408089,20161230
1408090,20161230
1408091,20161230
1408092,20161230
1408093,20161230
1408094,20161230
1408107,20161230
1408110,20170214
1408111,20170214
1408112,20170214
1408113,20170214
1408114,20170214
1408115,20170214
1408116,20170214
1408117,20170214
1408125,20170302
1408137,20170302
1410311,20161231
1410312,20161231
1410313,20161231
1410314,20161231
1410315,20161231
1410316,20161231
1410317,20161231
1410318,20161231
1410319,20161231
1410320,20161231
1410321,20161231
1410322,20161231
1410323,20161231
1410324,20161231
1410325,20161231
